seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
VIII	201388	201388	1	-	1	5	1	1	0	2	1	Promoter	8	198740	201310	2571	2	YHR047C	YHR047C_mRNA	-78
VIII	212750	212750	1	-	1	4	1	1	0	2	1	Promoter	8	212535	212720	186	2	YHR053C	YHR053C_mRNA	-30
VIII	212776	212793	18	-	6	58	0.5	18	-2.93	-0.11	0.18	Promoter	8	212535	212720	186	2	YHR053C	YHR053C_mRNA	-73
VIII	212836	212836	1	-	1	4	1	1	0	2	1	Promoter	8	212535	212720	186	2	YHR053C	YHR053C_mRNA	-116
VIII	214611	214611	1	-	1	4	1	1	0	2	1	Exon (YHR055C_mRNA/YHR055C, exon 1 of 1)	8	214533	214718	186	2	YHR055C	YHR055C_mRNA	107
VIII	214728	214846	119	-	29	532	0.27	119	-2.49	-1.97	0.18	Promoter	8	214533	214718	186	2	YHR055C	YHR055C_mRNA	-128
VIII	214885	214888	4	-	2	17	0.76	4	-0.79	1.21	0.21	Promoter	8	214533	214718	186	2	YHR055C	YHR055C_mRNA	-170
VIII	216150	216152	3	-	2	19	0.68	3	0.37	1.1	0.1	Exon (YHR056C_mRNA/YHR056C, exon 1 of 1)	8	214533	214718	186	2	YHR055C	YHR055C_mRNA	-1434
VIII	216197	216197	1	-	1	4	1	1	0	2	1	Exon (YHR056C_mRNA/YHR056C, exon 1 of 1)	8	214533	214718	186	2	YHR055C	YHR055C_mRNA	-1479
VIII	217861	217886	26	-	3	21	0.43	26	6.6	0.49	0.05	Promoter	8	215183	217834	2652	2	YHR056C	YHR056C_mRNA	-52
VIII	218826	218826	1	-	1	5	1	1	0	2	1	Promoter	8	218226	218843	618	2	YHR057C	YHR057C_mRNA	17
VIII	218857	218873	17	-	5	60	0.3	17	-1.22	-0.15	0.07	Promoter	8	218226	218843	618	2	YHR057C	YHR057C_mRNA	-30
VIII	219902	219902	1	-	1	10	1	1	0	2	1	Promoter	8	218997	219884	888	2	YHR058C	YHR058C_mRNA	-18
VIII	222674	222674	1	-	1	5	1	1	0	2	1	Promoter	8	221534	222478	945	2	YHR061C	YHR061C_mRNA	-196
VIII	223762	223762	1	-	1	6	1	1	0	2	1	Promoter	8	222877	223758	882	2	YHR062C	YHR062C_mRNA	-4
VIII	223798	223798	1	-	1	5	1	1	0	2	1	Promoter	8	222877	223758	882	2	YHR062C	YHR062C_mRNA	-40
VIII	225190	225212	23	-	4	26	0.38	23	2.19	0.09	0.04	Promoter	8	224030	225169	1140	2	YHR063C	YHR063C_mRNA	-43
VIII	227162	227186	25	-	8	156	0.38	25	2.71	-0.48	0.17	Promoter	8	225525	227141	1617	2	YHR064C	YHR064C_mRNA	-45
VIII	227220	227220	1	-	1	4	1	1	0	2	1	Promoter	8	225525	227141	1617	2	YHR064C	YHR064C_mRNA	-79
VIII	227846	227846	1	-	1	4	1	1	0	2	1	Promoter	8	225525	227141	1617	2	YHR064C	YHR064C_mRNA	-705
VIII	227936	227955	20	-	2	10	0.6	20	1.9	1.03	0.03	Promoter	8	225525	227141	1617	2	YHR064C	YHR064C_mRNA	-814
VIII	229047	229101	55	-	6	36	0.36	55	2.44	-0.41	0.07	Promoter	8	227532	229037	1506	2	YHR065C	YHR065C_mRNA	-64
VIII	234668	234684	17	-	3	19	0.53	17	-1.68	0.53	0.07	Promoter	8	233579	234658	1080	2	YHR069C	YHR069C_mRNA	-26
VIII	249684	249695	12	-	2	19	0.68	12	-2.03	1.1	0.1	Promoter	8	248439	249641	1203	2	YHR075C	YHR075C_mRNA	-54
VIII	250973	250973	1	-	1	5	1	1	0	2	1	Downstream (2-3kb)	8	248439	249641	1203	2	YHR075C	YHR075C_mRNA	-1332
VIII	261844	261844	1	-	1	6	1	1	0	2	1	Promoter	8	258244	261591	3348	2	YHR079C	YHR079C_mRNA	-253
VIII	266890	266890	1	-	1	6	1	1	0	2	1	Promoter	8	262801	266838	4038	2	YHR080C	YHR080C_mRNA	-52
VIII	267009	267017	9	-	2	15	0.53	9	0.27	1	0	Promoter	8	262801	266838	4038	2	YHR080C	YHR080C_mRNA	-179
VIII	267044	267044	1	-	1	9	1	1	0	2	1	Promoter	8	262801	266838	4038	2	YHR080C	YHR080C_mRNA	-206
VIII	267212	267212	1	-	1	4	1	1	0	2	1	Promoter	8	262801	266838	4038	2	YHR080C	YHR080C_mRNA	-374
VIII	271960	271960	1	-	1	4	1	1	0	2	1	Promoter	8	268459	271548	3090	2	YHR082C	YHR082C_mRNA	-412
VIII	283326	283379	54	-	8	122	0.34	54	-7.67	-0.64	0.12	Promoter	8	282681	283298	618	2	YHR089C	YHR089C_mRNA	-81
VIII	284617	284661	45	-	5	66	0.47	45	5.64	0.03	0.15	Promoter	8	283777	284625	849	2	YHR090C	YHR090C_mRNA	0
VIII	288871	288886	16	-	4	59	0.56	16	3.77	0.33	0.17	Promoter	8	287081	288811	1731	2	YHR092C	YHR092C_mRNA	-75
VIII	292651	292680	30	-	4	22	0.41	30	-2.36	0.09	0.05	Promoter	8	290913	292625	1713	2	YHR094C	YHR094C_mRNA	-55
VIII	296605	296605	1	-	1	6	1	1	0	2	1	Promoter	8	294669	296447	1779	2	YHR096C	YHR096C_mRNA	-158
VIII	298383	298383	1	-	1	5	1	1	0	2	1	Intron (YHR097C_mRNA/YHR097C, intron 1 of 1)	8	297385	298609	1225	2	YHR097C	YHR097C_mRNA	226
VIII	298510	298510	1	-	1	4	1	1	0	2	1	Promoter	8	297385	298609	1225	2	YHR097C	YHR097C_mRNA	99
VIII	298593	298669	77	-	15	264	0.27	77	-1.83	-1.36	0.14	Promoter	8	297385	298609	1225	2	YHR097C	YHR097C_mRNA	0
VIII	298734	298746	13	-	2	13	0.69	13	2.31	1.11	0.11	Promoter	8	297385	298609	1225	2	YHR097C	YHR097C_mRNA	-137
VIII	302000	302029	30	-	4	52	0.48	30	-1.88	0.19	0.09	Promoter	8	299145	301934	2790	2	YHR098C	YHR098C_mRNA	-95
VIII	314719	314725	7	-	2	12	0.5	7	0	1	0	Promoter	8	314116	314673	558	2	YHR100C	YHR100C_mRNA	-52
VIII	315985	316000	16	-	2	13	0.54	16	0.58	1	0	Promoter	8	314874	315968	1095	2	YHR101C	YHR101C_mRNA	-32
VIII	328069	328104	36	-	7	63	0.24	36	3.28	-0.66	0.05	Promoter	8	326813	328036	1224	2	YHR107C	YHR107C_mRNA	-68
VIII	335695	335695	1	-	1	6	1	1	0	2	1	Promoter	8	334527	335663	1137	2	YHR112C	YHR112C_mRNA	-32
VIII	336163	336163	1	-	1	9	1	1	0	2	1	Promoter	8	334527	335663	1137	2	YHR112C	YHR112C_mRNA	-500
VIII	341491	341494	4	-	2	28	0.5	4	0	1	0	Promoter	8	340109	341359	1251	2	YHR115C	YHR115C_mRNA	-135
VIII	341537	341552	16	-	3	23	0.35	16	-1.2	0.42	0	Promoter	8	340109	341359	1251	2	YHR115C	YHR115C_mRNA	-193
VIII	345644	345666	23	-	4	35	0.54	23	0.2	0.29	0.15	Promoter	8	344321	345628	1308	2	YHR118C	YHR118C_mRNA	-38
VIII	364266	364266	1	-	1	5	1	1	0	2	1	Promoter	8	362999	364153	1155	2	YHR129C	YHR129C_mRNA	-113
VIII	367960	367960	1	-	1	7	1	1	0	2	1	Promoter	8	365340	367892	2553	2	YHR131C	YHR131C_mRNA	-68
VIII	369812	369836	25	-	4	61	0.7	25	7.44	0.67	0.34	Promoter	8	368502	369794	1293	2	YHR132C	YHR132C_mRNA	-42
VIII	369875	369875	1	-	1	4	1	1	0	2	1	Promoter	8	368502	369794	1293	2	YHR132C	YHR132C_mRNA	-81
VIII	371615	371635	21	-	4	34	0.5	21	1.76	0.27	0.13	Promoter	8	370722	371597	876	2	YHR133C	YHR133C_mRNA	-38
VIII	374382	374388	7	-	2	11	0.55	7	0.27	1.01	0.01	Promoter	8	372694	374310	1617	2	YHR135C	YHR135C_mRNA	-78
VIII	374419	374430	12	-	2	40	0.75	12	2.75	1.19	0.19	Promoter	8	372694	374310	1617	2	YHR135C	YHR135C_mRNA	-120
VIII	375006	375008	3	-	2	26	0.81	3	0.62	1.29	0.29	Promoter	8	374654	375100	447	2	YHR136C	YHR136C_mRNA	94
VIII	377697	377722	26	-	5	55	0.31	26	2.17	-0.25	0.03	Promoter	8	377355	377699	345	2	YHR138C	YHR138C_mRNA	0
VIII	377763	377780	18	-	3	14	0.43	18	-0.07	0.44	0.02	Promoter	8	377355	377699	345	2	YHR138C	YHR138C_mRNA	-81
VIII	382743	382802	60	-	11	299	0.45	60	2.61	-0.43	0.3	Promoter	8	381990	382751	762	2	YHR141C	YHR141C_mRNA	0
VIII	386942	386971	30	-	5	24	0.29	30	4.38	-0.28	0.02	Distal Intergenic	8	387788	388726	939	2	YHR144C	YHR144C_mRNA	1784
VIII	388705	388764	60	-	13	83	0.2	60	6.66	-1.51	0.05	Promoter	8	387788	388726	939	2	YHR144C	YHR144C_mRNA	0
VIII	393270	393342	73	-	7	77	0.45	73	7.12	-0.29	0.19	Promoter	8	392639	393283	645	2	YHR147C	YHR147C_mRNA	0
VIII	412430	412460	31	-	4	21	0.29	31	-5.19	0.02	0.01	Promoter	8	411384	412406	1023	2	YHR156C	YHR156C_mRNA	-54
VIII	417309	417312	4	-	2	32	0.69	4	-0.56	1.1	0.1	Promoter	8	413685	417179	3495	2	YHR158C	YHR158C_mRNA	-133
VIII	422331	422374	44	-	4	24	0.33	44	-0.33	0.05	0.03	Promoter	8	420373	422286	1914	2	YHR161C	YHR161C_mRNA	-88
VIII	422419	422457	39	-	6	37	0.24	39	-7.43	-0.53	0.02	Promoter	8	420373	422286	1914	2	YHR161C	YHR161C_mRNA	-171
VIII	422492	422501	10	-	2	12	0.67	10	1.5	1.08	0.08	Promoter	8	420373	422286	1914	2	YHR161C	YHR161C_mRNA	-215
VIII	422528	422528	1	-	1	7	1	1	0	2	1	Promoter	8	420373	422286	1914	2	YHR161C	YHR161C_mRNA	-242
VIII	422619	422619	1	-	1	6	1	1	0	2	1	Promoter	8	420373	422286	1914	2	YHR161C	YHR161C_mRNA	-333
VIII	429270	429291	22	-	2	33	0.79	22	-6.05	1.25	0.25	Promoter	8	424610	429178	4569	2	YHR164C	YHR164C_mRNA	-113
VIII	437020	437067	48	-	7	72	0.32	48	4.11	-0.55	0.09	Promoter	8	429707	436948	7242	2	YHR165C	YHR165C_mRNA	-119
VIII	480700	480750	51	-	7	35	0.23	51	-6.71	-0.76	0.02	Promoter	8	475999	480672	4674	2	YHR186C	YHR186C_mRNA	-78
VIII	483852	483852	1	-	1	5	1	1	0	2	1	Promoter	8	482005	483837	1833	2	YHR188C	YHR188C_mRNA	-15
VIII	483880	483880	1	-	1	12	1	1	0	2	1	Promoter	8	482005	483837	1833	2	YHR188C	YHR188C_mRNA	-43
VIII	484586	484586	1	-	1	4	1	1	0	2	1	Promoter	8	482005	483837	1833	2	YHR188C	YHR188C_mRNA	-749
VIII	486622	486691	70	-	10	64	0.17	70	-1.97	-1.25	0.02	Promoter	8	486230	486631	402	2	YHR191C	YHR191C_mRNA	0
VIII	488250	488301	52	-	13	208	0.25	52	-11.89	-1.23	0.13	Promoter	8	487712	488236	525	2	YHR193C	YHR193C_mRNA	-65
VIII	497264	497280	17	-	2	20	0.75	17	-4	1.19	0.19	Promoter	8	496315	497280	966	2	YHR198C	YHR198C_mRNA	0
VIII	498422	498422	1	-	1	4	1	1	0	2	1	Promoter	8	497490	498422	933	2	YHR199C	YHR199C_mRNA	0
VIII	498875	498890	16	-	2	10	0.5	16	0	1	0	Promoter	8	498571	498859	289	2	YHR199C-A	YHR199C-A_mRNA	-31
VIII	501141	501178	38	-	4	34	0.32	38	2.44	0.06	0.03	Promoter	8	499950	501143	1194	2	YHR201C	YHR201C_mRNA	0
VIII	504670	504670	1	-	1	7	1	1	0	2	1	Exon (YHR203C_mRNA/YHR203C, exon 2 of 2)	8	504476	505530	1055	2	YHR203C	YHR203C_mRNA	860
VIII	504797	504802	6	-	2	8	0.5	6	0	1	0	Exon (YHR203C_mRNA/YHR203C, exon 2 of 2)	8	504476	505530	1055	2	YHR203C	YHR203C_mRNA	733
VIII	505541	505575	35	-	8	177	0.6	35	7.82	-0.01	0.33	Promoter	8	504476	505530	1055	2	YHR203C	YHR203C_mRNA	-45
VIII	505611	505611	1	-	1	11	1	1	0	2	1	Promoter	8	504476	505530	1055	2	YHR203C	YHR203C_mRNA	-81
VIII	505650	505650	1	-	1	10	1	1	0	2	1	Promoter	8	504476	505530	1055	2	YHR203C	YHR203C_mRNA	-120
VIII	512046	512091	46	-	4	19	0.26	46	1.45	0.01	0	Distal Intergenic	8	514905	516485	1581	2	YHR207C	YHR207C_mRNA	4439
VIII	512125	512125	1	-	1	4	1	1	0	2	1	Distal Intergenic	8	514905	516485	1581	2	YHR207C	YHR207C_mRNA	4360
VIII	516491	516525	35	-	4	34	0.41	35	-0.21	0.14	0.07	Promoter	8	514905	516485	1581	2	YHR207C	YHR207C_mRNA	-40
VIII	540734	540734	1	-	1	4	1	1	0	2	1	Downstream (2-3kb)	8	537759	538094	336	2	YHR212C	YHR212C_mRNA	-2640
X	11443	11443	1	+	1	4	1	1	0	2	1	Promoter	10	11475	16124	4650	1	YJL222W	YJL222W_mRNA	-32
X	11488	11528	41	+	4	18	0.28	41	4.33	0.01	0	Promoter	10	11475	16124	4650	1	YJL222W	YJL222W_mRNA	13
X	23126	23126	1	+	1	5	1	1	0	2	1	Promoter	10	23133	23729	597	1	YJL217W	YJL217W_mRNA	-7
X	31824	31824	1	+	1	7	1	1	0	2	1	Promoter	10	32163	33158	996	1	YJL213W	YJL213W_mRNA	-339
X	36704	36704	1	+	1	4	1	1	0	2	1	Promoter	10	36919	37734	816	1	YJL210W	YJL210W_mRNA	-215
X	36867	36890	24	+	2	13	0.62	24	-2.65	1.04	0.04	Promoter	10	36919	37734	816	1	YJL210W	YJL210W_mRNA	-29
X	37012	37012	1	+	1	4	1	1	0	2	1	Promoter	10	36919	37734	816	1	YJL210W	YJL210W_mRNA	93
X	37903	37922	20	+	5	27	0.3	20	-1.39	-0.27	0.02	Promoter	10	38005	39969	1965	1	YJL209W	YJL209W_mRNA	-83
X	37952	37952	1	+	1	4	1	1	0	2	1	Promoter	10	38005	39969	1965	1	YJL209W	YJL209W_mRNA	-53
X	50229	50248	20	+	2	12	0.67	20	-3.17	1.08	0.08	Distal Intergenic	10	53341	54183	843	1	YJL203W	YJL203W_mRNA	-3093
X	53297	53324	28	+	4	28	0.39	28	-3.18	0.09	0.05	Promoter	10	53341	54183	843	1	YJL203W	YJL203W_mRNA	-17
X	54363	54376	14	+	2	28	0.79	14	3.71	1.25	0.25	Promoter	10	54379	56178	1800	1	YJL201W	YJL201W_mRNA	-3
X	60771	60838	68	+	9	87	0.24	68	2.05	-0.89	0.09	Promoter	10	60844	63489	2646	1	YJL198W	YJL198W_mRNA	-6
X	63729	63765	37	+	4	33	0.3	37	2.91	0.02	0.01	Promoter	10	63805	67569	3765	1	YJL197W	YJL197W_mRNA	-40
X	69300	69302	3	+	2	17	0.76	3	-0.53	1.21	0.21	Promoter	10	69338	70879	1542	1	YJL194W	YJL194W_mRNA	-36
X	71347	71356	10	+	2	16	0.69	10	-1.69	1.1	0.1	Promoter	10	71366	72574	1209	1	YJL193W	YJL193W_mRNA	-10
X	73736	73789	54	+	8	83	0.48	54	-1.63	-0.39	0.2	Promoter	10	73787	74611	825	1	YJL191W	YJL191W_mRNA	0
X	75898	75925	28	+	8	198	0.57	28	-3.94	-0.03	0.32	Promoter	10	75933	76474	542	1	YJL189W	YJL189W_mRNA	-8
X	80118	80126	9	+	2	15	0.73	9	1.87	1.16	0.16	Promoter	10	80155	81915	1761	1	YJL186W	YJL186W_mRNA	-29
X	81692	81692	1	+	1	4	1	1	0	2	1	Exon (YJL186W_mRNA/YJL186W, exon 1 of 1)	10	80155	81915	1761	1	YJL186W	YJL186W_mRNA	1537
X	83210	83210	1	+	1	6	1	1	0	2	1	Promoter	10	83448	83819	372	1	YJL184W	YJL184W_mRNA	-238
X	83386	83447	62	+	13	195	0.22	62	-5.08	-1.34	0.1	Promoter	10	83448	83819	372	1	YJL184W	YJL184W_mRNA	-1
X	83993	84026	34	+	3	54	0.63	34	-11.09	0.78	0.23	Promoter	10	84068	85336	1269	1	YJL183W	YJL183W_mRNA	-42
X	85646	85646	1	+	1	6	1	1	0	2	1	Promoter	10	85660	87495	1836	1	YJL181W	YJL181W_mRNA	-14
X	88711	88723	13	+	4	32	0.31	13	-1	0.08	0.04	Promoter	10	88787	89116	330	1	YJL179W	YJL179W_mRNA	-64
X	90679	90773	95	+	14	232	0.29	95	20.66	-1.09	0.19	Promoter	10	90786	91657	872	1	YJL177W	YJL177W_mRNA	-13
X	94977	95002	26	+	4	25	0.4	26	-3.06	0.09	0.04	Promoter	10	95092	95922	831	1	YJL174W	YJL174W_mRNA	-90
X	97694	97709	16	+	7	67	0.27	16	0.47	-0.69	0.04	Promoter	10	97737	99467	1731	1	YJL172W	YJL172W_mRNA	-28
X	104894	104911	18	+	2	10	0.6	18	1.7	1.03	0.03	Promoter	10	105014	106072	1059	1	YJL167W	YJL167W_mRNA	-103
X	104958	104962	5	+	2	37	0.73	5	-0.92	1.16	0.16	Promoter	10	105014	106072	1059	1	YJL167W	YJL167W_mRNA	-52
X	106323	106414	92	+	14	179	0.26	92	7.11	-1.46	0.09	Promoter	10	106434	106718	285	1	YJL166W	YJL166W_mRNA	-20
X	111580	111588	9	+	2	17	0.53	9	0.24	1	0	Distal Intergenic	10	106434	106718	285	1	YJL166W	YJL166W_mRNA	5146
X	117221	117221	1	+	1	6	1	1	0	2	1	Promoter	10	117245	117787	543	1	YJL161W	YJL161W_mRNA	-24
X	120314	120314	1	+	1	5	1	1	0	2	1	Promoter	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	-135
X	120380	120514	135	+	20	334	0.41	135	-37.83	-1.16	0.27	Promoter	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	0
X	120544	120581	38	+	3	12	0.33	38	-0.83	0.42	0	Promoter	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	95
X	120620	120628	9	+	2	12	0.67	9	1.33	1.08	0.08	Exon (YJL159W_mRNA/YJL159W, exon 1 of 1)	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	171
X	120675	120680	6	+	2	9	0.56	6	-0.28	1.01	0.01	Exon (YJL159W_mRNA/YJL159W, exon 1 of 1)	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	226
X	120737	120737	1	+	1	4	1	1	0	2	1	Exon (YJL159W_mRNA/YJL159W, exon 1 of 1)	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	288
X	120764	120764	1	+	1	4	1	1	0	2	1	Exon (YJL159W_mRNA/YJL159W, exon 1 of 1)	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	315
X	120922	120922	1	+	1	4	1	1	0	2	1	Exon (YJL159W_mRNA/YJL159W, exon 1 of 1)	10	120449	121690	1242	1	YJL159W	YJL159W_mRNA	473
X	137334	137352	19	+	2	14	0.57	19	-1.29	1.01	0.01	Promoter	10	137379	139370	1992	1	YJL149W	YJL149W_mRNA	-27
X	140358	140395	38	+	13	169	0.34	38	2.64	-1.12	0.16	Promoter	10	140437	141138	702	1	YJL148W	YJL148W_mRNA	-42
X	140423	140423	1	+	1	5	1	1	0	2	1	Promoter	10	140437	141138	702	1	YJL148W	YJL148W_mRNA	-14
X	140743	140743	1	+	1	4	1	1	0	2	1	Exon (YJL148W_mRNA/YJL148W, exon 1 of 1)	10	140437	141138	702	1	YJL148W	YJL148W_mRNA	306
X	143196	143196	1	+	1	4	1	1	0	2	1	Promoter	10	143292	144701	1410	1	YJL146W	YJL146W_mRNA	-96
X	145066	145084	19	+	4	26	0.42	19	1.12	0.11	0.06	Promoter	10	145160	146044	885	1	YJL145W	YJL145W_mRNA	-76
X	145125	145151	27	+	3	31	0.74	27	-9.13	0.92	0.32	Promoter	10	145160	146044	885	1	YJL145W	YJL145W_mRNA	-9
X	146323	146335	13	+	4	84	0.69	13	-1.71	0.64	0.32	Promoter	10	146359	146673	315	1	YJL144W	YJL144W_mRNA	-24
X	146364	146364	1	+	1	5	1	1	0	2	1	Promoter	10	146359	146673	315	1	YJL144W	YJL144W_mRNA	5
X	147046	147074	29	+	4	40	0.4	29	3.2	0.14	0.07	Promoter	10	147101	147577	477	1	YJL143W	YJL143W_mRNA	-27
X	150830	150900	71	+	14	366	0.22	71	-2.61	-1.19	0.16	Promoter	10	150961	151626	666	1	YJL140W	YJL140W_mRNA	-61
X	158127	158127	1	+	1	9	1	1	0	2	1	Promoter	10	158188	159417	1230	1	YJL134W	YJL134W_mRNA	-61
X	158152	158157	6	+	2	10	0.6	6	0.5	1.03	0.03	Promoter	10	158188	159417	1230	1	YJL134W	YJL134W_mRNA	-31
X	180512	180536	25	+	4	39	0.31	25	2.21	0.03	0.01	Distal Intergenic	10	180194	180310	117	1	YJL127W-A	YJL127W-A_mRNA	318
X	184729	184729	1	+	1	4	1	1	0	2	1	Exon (YJL126W_mRNA/YJL126W, exon 1 of 1)	10	184501	185424	924	1	YJL126W	YJL126W_mRNA	228
X	189687	189708	22	+	5	73	0.42	22	-1.66	0.04	0.16	Promoter	10	189716	190243	528	1	YJL122W	YJL122W_mRNA	-8
X	191687	191687	1	+	1	4	1	1	0	2	1	Promoter	10	191639	192298	660	1	YJL118W	YJL118W_mRNA	48
X	192481	192481	1	+	1	4	1	1	0	2	1	Promoter	10	192531	193466	936	1	YJL117W	YJL117W_mRNA	-50
X	196203	196241	39	+	3	21	0.57	39	-2.05	0.59	0.11	Promoter	10	196287	197126	840	1	YJL115W	YJL115W_mRNA	-46
X	196278	196278	1	+	1	4	1	1	0	2	1	Promoter	10	196287	197126	840	1	YJL115W	YJL115W_mRNA	-9
X	205270	205270	1	+	1	4	1	1	0	2	1	Promoter	10	205305	207449	2145	1	YJL112W	YJL112W_mRNA	-35
X	205310	205310	1	+	1	5	1	1	0	2	1	Promoter	10	205305	207449	2145	1	YJL112W	YJL112W_mRNA	5
X	207816	207830	15	+	4	41	0.59	15	1.98	0.38	0.19	Promoter	10	207877	209529	1653	1	YJL111W	YJL111W_mRNA	-47
X	217532	217532	1	+	1	5	1	1	0	2	1	Distal Intergenic	10	221390	223327	1938	1	YJL106W	YJL106W_mRNA	-3858
X	217611	217616	6	+	2	16	0.75	6	-1.25	1.19	0.19	Distal Intergenic	10	221390	223327	1938	1	YJL106W	YJL106W_mRNA	-3774
X	227274	227327	54	+	9	144	0.22	54	-6.92	-0.84	0.1	Promoter	10	227327	227776	450	1	YJL104W	YJL104W_mRNA	0
X	231259	231282	24	+	2	12	0.58	24	-1.92	1.02	0.02	Promoter	10	231301	233760	2460	1	YJL102W	YJL102W_mRNA	-19
X	236817	236817	1	+	1	7	1	1	0	2	1	Promoter	10	237263	239086	1824	1	YJL100W	YJL100W_mRNA	-446
X	237198	237198	1	+	1	14	1	1	0	2	1	Promoter	10	237263	239086	1824	1	YJL100W	YJL100W_mRNA	-65
X	237231	237231	1	+	1	8	1	1	0	2	1	Promoter	10	237263	239086	1824	1	YJL100W	YJL100W_mRNA	-32
X	241885	241889	5	+	2	9	0.56	5	-0.22	1.01	0.01	Promoter	10	242082	245258	3177	1	YJL098W	YJL098W_mRNA	-193
X	241980	241980	1	+	1	6	1	1	0	2	1	Promoter	10	242082	245258	3177	1	YJL098W	YJL098W_mRNA	-102
X	245526	245562	37	+	3	15	0.4	37	2.8	0.43	0.01	Promoter	10	245591	246244	654	1	YJL097W	YJL097W_mRNA	-29
X	246444	246458	15	+	5	67	0.36	15	1.18	-0.11	0.09	Promoter	10	246490	246975	486	1	YJL096W	YJL096W_mRNA	-32
X	247162	247162	1	+	1	4	1	1	0	2	1	Promoter	10	247255	251691	4437	1	YJL095W	YJL095W_mRNA	-93
X	268773	268773	1	+	1	7	1	1	0	2	1	Promoter	10	268799	269815	1017	1	YJL088W	YJL088W_mRNA	-26
X	272747	272769	23	+	4	39	0.38	23	2.08	0.14	0.07	Promoter	10	272827	274698	1872	1	YJL085W	YJL085W_mRNA	-58
X	278337	278337	1	+	1	7	1	1	0	2	1	Promoter	10	278841	280655	1815	1	YJL083W	YJL083W_mRNA	-504
X	278801	278801	1	+	1	6	1	1	0	2	1	Promoter	10	278841	280655	1815	1	YJL083W	YJL083W_mRNA	-40
X	281059	281091	33	+	6	43	0.4	33	-3.4	-0.33	0.1	Promoter	10	281185	283380	2196	1	YJL082W	YJL082W_mRNA	-94
X	281149	281149	1	+	1	6	1	1	0	2	1	Promoter	10	281185	283380	2196	1	YJL082W	YJL082W_mRNA	-36
X	282835	282835	1	+	1	6	1	1	0	2	1	Exon (YJL082W_mRNA/YJL082W, exon 1 of 1)	10	281185	283380	2196	1	YJL082W	YJL082W_mRNA	1650
X	289647	289647	1	+	1	4	1	1	0	2	1	Distal Intergenic	10	294047	294145	99	1	YJL077W-B	YJL077W-B_mRNA	-4400
X	295167	295213	47	+	9	62	0.21	47	6	-1.09	0.03	Promoter	10	295245	298814	3570	1	YJL076W	YJL076W_mRNA	-32
X	306087	306087	1	+	1	6	1	1	0	2	1	Promoter	10	306132	307856	1725	1	YJL071W	YJL071W_mRNA	-45
X	316688	316712	25	+	5	30	0.23	25	0.07	-0.31	0.01	Promoter	10	316723	316980	258	1	YJL062W-A	YJL062W-A_mRNA	-11
X	317259	317259	1	+	1	6	1	1	0	2	1	Promoter	10	317284	319776	2493	1	YJL062W	YJL062W_mRNA	-25
X	319976	319976	1	+	1	4	1	1	0	2	1	Promoter	10	320016	322157	2142	1	YJL061W	YJL061W_mRNA	-40
X	323356	323356	1	+	1	6	1	1	0	2	1	Promoter	10	323386	324720	1335	1	YJL060W	YJL060W_mRNA	-30
X	323393	323393	1	+	1	4	1	1	0	2	1	Promoter	10	323386	324720	1335	1	YJL060W	YJL060W_mRNA	7
X	333319	333356	38	+	7	77	0.23	38	0.81	-0.68	0.05	Promoter	10	333357	334094	738	1	YJL055W	YJL055W_mRNA	-1
X	334260	334260	1	+	1	7	1	1	0	2	1	Promoter	10	334265	335701	1437	1	YJL054W	YJL054W_mRNA	-5
X	335855	335876	22	+	2	19	0.63	22	2.76	1.05	0.05	Promoter	10	335898	337037	1140	1	YJL053W	YJL053W_mRNA	-22
X	338197	338200	4	+	2	37	0.86	4	-1.09	1.43	0.43	Promoter	10	338271	339269	999	1	YJL052W	YJL052W_mRNA	-71
X	342416	342517	102	+	22	364	0.18	102	6.98	-1.94	0.12	Promoter	10	342522	345743	3222	1	YJL050W	YJL050W_mRNA	-5
X	344917	344917	1	+	1	4	1	1	0	2	1	Exon (YJL050W_mRNA/YJL050W, exon 1 of 1)	10	345973	347325	1353	1	YJL049W	YJL049W_mRNA	-1056
X	345946	345965	20	+	2	11	0.55	20	0.86	1.01	0.01	Promoter	10	345973	347325	1353	1	YJL049W	YJL049W_mRNA	-8
X	352359	352362	4	+	2	29	0.69	4	0.57	1.11	0.11	Promoter	10	352386	353615	1230	1	YJL046W	YJL046W_mRNA	-24
X	352394	352408	15	+	2	15	0.73	15	-3.27	1.16	0.16	Promoter	10	352386	353615	1230	1	YJL046W	YJL046W_mRNA	8
X	361149	361149	1	+	1	10	1	1	0	2	1	Promoter	10	361249	365445	4197	1	YJL042W	YJL042W_mRNA	-100
X	361179	361188	10	+	4	18	0.33	10	-0.39	0.03	0.01	Promoter	10	361249	365445	4197	1	YJL042W	YJL042W_mRNA	-61
